player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,rebound50s,inside50s,hitoutWinPercentage,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Toby Bedford,2022,Round 3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,10,Essendon,MCG,2022-04-01T19:20:00,20,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,12,Port Adelaide,Adelaide Oval,2022-04-07T19:10:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,11,GWS Giants,MCG,2022-04-16T19:25:00,27,SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,6,Richmond,MCG,2022-04-24T19:25:00,19,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 7,50,0,28,0,69,0,5,4,9,1,3,0,1,2,0,0,3,5,0,0,2,1,0,3,0,66.7,40,0,Melbourne,15,Hawthorn,MCG,2022-04-30T16:35:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,7,St Kilda,MCG,2022-05-08T13:10:00,16,RAIN,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 10,42,0,26,0,49,0,5,2,7,2,3,0,2,1,1,0,1,6,1,1,1,1,0,2,0,71.4,60,0,Melbourne,5,North Melbourne,Marvel Stadium,2022-05-21T16:35:00,15,OVERCAST,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 11,51,0,25,0,78,0,5,6,11,1,2,0,1,2,1,0,3,9,0,0,0,0,0,5,0,81.8,60,0,Melbourne,10,Fremantle,MCG,2022-05-28T16:35:00,15,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,13,Sydney Swans,MCG,2022-06-04T19:25:00,15,RAIN,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 15,53,0,27,0,75,0,5,6,11,2,2,0,2,2,0,0,5,6,0,0,0,1,1,1,0,100,100,0,Melbourne,11,Brisbane Lions,MCG,2022-06-23T19:20:00,17,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 16,40,0,28,0,68,0,3,5,8,1,3,0,1,1,0,0,4,6,0,0,4,4,0,1,0,50,33.3,0,Melbourne,5,Adelaide Crows,Adelaide Oval,2022-07-02T16:05:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Bedford,2022,Round 17,44,0,25,0,65,0,3,2,5,3,4,0,3,1,0,0,2,3,0,0,1,2,1,1,0,80,66.7,0,Melbourne,19,Geelong Cats,GMHBA Stadium,2022-07-07T19:20:00,14,RAIN,0,MEDIUM_FORWARD,2000-05-27,179,75,FALSE,FALSE,FALSE,TRUE,14
Toby Greene,2022,Round 6,56,1,22,4.55,91,0,6,8,14,3,1,0,3,1,2,0,6,8,1,0,1,2,0,1,0,50,33.3,0,GWS Giants,17,St Kilda,Manuka Oval,2022-04-22T19:50:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 7,86,0,29,0,92,0,10,7,17,7,1,1,6,4,1,0,6,12,1,3,4,3,1,0,0,64.7,80,0,GWS Giants,6,Adelaide Crows,Adelaide Oval,2022-04-30T13:40:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 8,62,0,20,0,90,0,8,2,10,5,1,1,4,2,2,0,4,6,1,0,2,2,0,4,0,60,50,0,GWS Giants,16,Geelong Cats,Manuka Oval,2022-05-07T16:35:00,13,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 9,33,1,30,3.33,92,0,6,1,7,2,0,0,2,2,0,0,3,4,1,2,4,3,0,4,0,57.1,50,0,GWS Giants,15,Carlton,GIANTS Stadium,2022-05-15T15:20:00,25,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 10,89,8,38,21.05,87,0,13,4,17,6,3,1,5,2,2,0,5,11,1,1,5,3,0,3,0,64.7,61.5,0,GWS Giants,8,West Coast Eagles,GIANTS Stadium,2022-05-22T14:10:00,19,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 11,85,3,35,8.57,96,0,12,3,15,4,2,1,3,4,2,0,6,10,0,1,5,6,0,4,0,46.7,50,0,GWS Giants,14,Brisbane Lions,Gabba,2022-05-28T13:45:00,25,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 13,91,3,26,11.54,93,0,13,3,16,8,2,1,7,2,1,0,5,10,4,1,5,5,0,6,0,50,46.2,0,GWS Giants,11,North Melbourne,Marvel Stadium,2022-06-12T15:20:00,13,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 14,134,0,39,0,98,0,18,3,21,6,2,3,3,7,2,0,10,10,4,0,0,3,1,8,0,85.7,83.3,2,GWS Giants,11,Western Bulldogs,GIANTS Stadium,2022-06-18T19:25:00,20,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 15,65,4,27,14.81,93,0,11,8,19,5,0,1,4,1,1,0,5,13,0,2,4,7,1,3,0,57.9,54.5,0,GWS Giants,22,Collingwood,MCG,2022-06-26T15:20:00,13,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 16,58,0,22,0,92,0,11,2,13,3,3,2,1,0,0,0,8,5,3,1,2,5,0,3,0,53.8,54.5,0,GWS Giants,8,Hawthorn,GIANTS Stadium,2022-07-03T15:20:00,15,RAIN,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Greene,2022,Round 17,60,1,19,5.26,95,0,8,4,12,7,1,1,6,1,0,0,6,6,0,1,5,5,0,5,0,50,75,1,GWS Giants,12,Port Adelaide,Adelaide Oval,2022-07-09T19:00:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1993-09-25,182,84,FALSE,FALSE,FALSE,TRUE,11
Toby Nankervis,2022,Round 1,53,20,29,68.97,78,0,3,10,13,1,1,0,1,0,0,22,6,6,1,2,5,2,2,0,48.9,69.2,33.3,45,Richmond,17,Carlton,MCG,2022-03-17T19:25:00,29,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 2,85,12,30,40,62,0,7,8,15,2,5,0,2,1,0,21,10,5,4,3,5,4,0,0,60,46.7,57.1,35,Richmond,13,GWS Giants,MCG,2022-03-27T15:20:00,28,SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 3,66,23,35,65.71,74,0,4,7,11,1,4,0,1,1,0,25,8,5,2,4,4,3,1,1,41.7,81.8,75,60,Richmond,9,St Kilda,Marvel Stadium,2022-04-03T15:20:00,19,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 4,92,21,26,80.77,77,0,6,6,12,3,6,0,3,1,0,26,5,7,3,2,3,1,0,1,51,83.3,83.3,51,Richmond,19,Western Bulldogs,MCG,2022-04-09T19:25:00,26,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 5,73,24,31,77.42,77,0,5,8,13,1,4,0,1,0,0,34,7,7,1,4,4,2,2,3,51.5,84.6,100,66,Richmond,11,Adelaide Crows,Adelaide Oval,2022-04-16T16:05:00,18,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 6,111,19,21,90.48,77,0,15,6,21,6,4,1,5,0,1,24,10,12,1,2,5,4,3,3,43.6,47.6,33.3,55,Richmond,22,Melbourne,MCG,2022-04-24T19:25:00,19,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 7,82,20,37,54.05,74,0,5,9,14,2,3,0,2,1,0,25,6,6,0,0,1,0,0,2,61,71.4,40,41,Richmond,8,West Coast Eagles,Optus Stadium,2022-04-29T18:10:00,18,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 8,118,22,33,66.67,67,0,9,14,23,5,5,1,4,0,0,33,9,14,1,2,7,3,2,2,62.3,65.2,55.6,53,Richmond,14,Collingwood,MCG,2022-05-07T13:45:00,15,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 9,94,20,35,57.14,75,0,7,13,20,1,5,0,1,1,1,35,15,5,0,6,9,4,2,2,51.5,60,57.1,68,Richmond,10,Hawthorn,MCG,2022-05-14T13:45:00,20,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 10,85,15,22,68.18,75,0,12,7,19,5,1,3,2,0,0,20,14,7,2,2,3,3,3,1,46.5,63.2,50,43,Richmond,6,Essendon,MCG,2022-05-21T19:30:00,15,OVERCAST,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 11,114,27,35,77.14,85,0,13,8,21,4,9,0,4,0,1,24,11,9,4,6,11,3,3,5,32.9,52.4,46.2,73,Richmond,10,Sydney Swans,SCG,2022-05-27T19:50:00,21,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 13,88,16,25,64,71,0,7,9,16,3,4,1,2,0,0,29,7,7,1,2,3,2,1,3,53.7,68.8,71.4,54,Richmond,5,Port Adelaide,MCG,2022-06-09T19:20:00,13,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 14,87,18,24,75,78,0,9,5,14,2,5,1,1,0,0,26,13,2,1,1,2,4,1,1,48.1,57.1,44.4,54,Richmond,12,Carlton,MCG,2022-06-16T19:20:00,15,RAIN,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 15,107,21,30,70,74,0,12,10,22,4,5,0,4,0,0,25,11,11,0,2,5,6,3,3,43.1,68.2,66.7,58,Richmond,11,Geelong Cats,MCG,2022-06-25T16:35:00,16,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 16,73,25,37,67.57,67,0,5,10,15,2,4,0,2,0,0,22,7,9,0,2,3,0,1,0,36.7,80,100,60,Richmond,15,West Coast Eagles,MCG,2022-07-03T14:10:00,13,MOSTLY_SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Toby Nankervis,2022,Round 17,46,21,31,67.74,75,0,5,5,10,1,2,0,1,0,0,18,4,6,1,3,5,1,2,0,38.3,70,40,47,Richmond,10,Gold Coast Suns,Metricon Stadium,2022-07-09T16:35:00,18,SUNNY,0,RUCK,1994-08-12,199,102,FALSE,FALSE,TRUE,FALSE,16
Todd Goldstein,2022,Round 1,69,10,23,43.48,73,0,7,6,13,4,0,2,2,2,0,12,9,3,3,1,2,4,1,1,38.7,61.5,57.1,31,North Melbourne,12,Hawthorn,MCG,2022-03-20T13:10:00,24,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 2,40,10,22,45.45,83,0,3,5,8,1,1,0,1,0,0,20,5,3,0,2,3,3,1,0,66.7,62.5,66.7,30,North Melbourne,11,West Coast Eagles,Marvel Stadium,2022-03-27T13:10:00,28,SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 3,41,11,34,32.35,78,0,4,3,7,1,0,0,1,1,0,17,3,4,0,1,1,1,0,1,51.5,85.7,75,33,North Melbourne,18,Brisbane Lions,Gabba,2022-04-02T19:00:00,18,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 4,78,14,29,48.28,87,0,9,7,16,5,1,2,3,2,0,13,8,11,2,3,3,3,0,5,40.6,87.5,88.9,32,North Melbourne,8,Sydney Swans,SCG,2022-04-09T14:40:00,24,RAIN,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 5,27,11,36,30.56,85,0,2,2,4,1,1,1,0,0,0,19,2,1,0,3,4,2,1,2,63.3,50,0,30,North Melbourne,13,Western Bulldogs,Marvel Stadium,2022-04-15T16:20:00,24,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 6,49,12,30,40,90,0,3,10,13,1,1,1,0,0,0,14,8,6,2,1,5,1,0,2,40,84.6,100,35,North Melbourne,19,Geelong Cats,Blundstone Arena,2022-04-24T13:10:00,19,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 7,90,18,31,58.06,83,0,3,15,18,3,2,1,2,0,0,36,15,5,1,1,3,2,0,2,50.7,77.8,100,71,North Melbourne,12,Carlton,Marvel Stadium,2022-04-30T19:25:00,18,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 8,74,14,22,63.64,96,0,6,10,16,1,1,0,1,0,0,34,12,4,1,2,3,0,3,3,47.9,87.5,100,71,North Melbourne,12,Fremantle,Optus Stadium,2022-05-06T18:40:00,18,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 9,75,17,27,62.96,90,0,7,7,14,4,1,1,3,0,0,27,9,6,3,2,2,1,0,4,45.8,78.6,57.1,59,North Melbourne,13,Port Adelaide,Blundstone Arena,2022-05-14T14:10:00,19,RAIN,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 10,81,11,26,42.31,75,0,2,10,12,2,4,1,1,1,0,33,4,9,0,2,2,0,1,0,55.9,75,50,59,North Melbourne,16,Melbourne,Marvel Stadium,2022-05-21T16:35:00,15,OVERCAST,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 11,108,17,27,62.96,91,0,8,8,16,6,2,3,3,2,0,30,12,5,3,1,5,3,1,3,47.6,81.3,75,63,North Melbourne,7,St Kilda,Marvel Stadium,2022-05-29T13:10:00,15,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 12,68,18,26,69.23,86,0,2,9,11,1,2,1,0,1,0,27,7,4,0,0,1,0,1,1,45.8,72.7,50,59,North Melbourne,19,Gold Coast Suns,TIO Stadium,2022-06-04T16:05:00,18,MOSTLY_SUNNY,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 13,92,17,26,65.38,87,0,6,7,13,3,2,1,2,2,1,33,8,6,3,2,3,2,2,1,71.7,76.9,66.7,46,North Melbourne,12,GWS Giants,Marvel Stadium,2022-06-12T15:20:00,13,RAIN,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 15,75,16,29,55.17,86,0,3,12,15,1,1,0,1,0,1,33,10,4,1,0,1,0,0,1,46.5,66.7,33.3,71,North Melbourne,13,Adelaide Crows,Blundstone Arena,2022-06-26T13:10:00,11,RAIN,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 16,47,18,30,60,87,0,3,4,7,2,3,0,2,0,0,15,2,4,0,1,3,1,0,1,36.6,42.9,33.3,41,North Melbourne,18,Geelong Cats,GMHBA Stadium,2022-07-02T19:25:00,13,OVERCAST,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Goldstein,2022,Round 17,97,19,29,65.52,86,0,5,9,14,4,4,2,2,2,2,25,8,7,3,2,2,0,0,1,40.3,85.7,60,62,North Melbourne,10,Collingwood,MCG,2022-07-09T13:45:00,13,RAIN,0,RUCK,1988-07-01,201,103,FALSE,FALSE,TRUE,TRUE,16
Todd Marshall,2022,Round 1,33,0,25,0,84,0,4,0,4,2,2,1,1,1,0,0,3,1,1,0,1,1,0,0,0,50,50,9,Port Adelaide,14,Brisbane Lions,Gabba,2022-03-19T19:10:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 2,24,0,30,0,84,0,2,2,4,2,2,0,2,0,0,0,1,3,0,0,1,1,0,1,0,25,0,9,Port Adelaide,6,Hawthorn,Adelaide Oval,2022-03-26T19:10:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 3,88,2,32,6.25,80,0,11,0,11,4,3,1,3,5,0,4,3,6,0,1,2,5,0,4,16.7,63.6,63.6,24,Port Adelaide,6,Adelaide Crows,Adelaide Oval,2022-04-01T19:50:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 4,49,2,18,11.11,81,0,6,3,9,4,2,1,3,0,0,5,6,5,0,0,0,0,0,1,17.9,77.8,83.3,28,Port Adelaide,8,Melbourne,Adelaide Oval,2022-04-07T19:10:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 5,67,5,31,16.13,83,0,9,1,10,5,5,1,4,0,0,1,6,5,2,0,0,3,0,3,9.1,70,66.7,11,Port Adelaide,10,Carlton,MCG,2022-04-17T13:40:00,28,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 6,137,0,26,0,79,0,12,2,14,11,7,2,9,5,1,4,5,9,1,0,2,1,0,2,57.1,85.7,83.3,7,Port Adelaide,9,West Coast Eagles,Adelaide Oval,2022-04-23T16:05:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 7,37,0,13,0,90,0,5,2,7,4,0,0,4,1,0,0,1,6,0,0,0,0,1,0,0,85.7,100,1,Port Adelaide,18,St Kilda,Cazalys Stadium,2022-04-30T19:25:00,29,RAIN,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 8,77,0,26,0,85,0,11,2,13,8,1,4,4,2,1,0,9,4,2,1,1,1,0,5,0,84.6,90.9,1,Port Adelaide,9,Western Bulldogs,Adelaide Oval,2022-05-06T19:00:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 9,83,1,27,3.7,84,0,11,2,13,6,2,1,5,3,1,0,6,8,1,0,2,1,1,1,0,76.9,72.7,1,Port Adelaide,10,North Melbourne,Blundstone Arena,2022-05-14T14:10:00,19,RAIN,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 10,56,0,22,0,84,0,5,1,6,2,6,0,2,2,0,0,3,2,0,1,3,3,0,1,0,100,100,1,Port Adelaide,16,Geelong Cats,GMHBA Stadium,2022-05-21T13:45:00,16,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 11,78,0,19,0,85,0,14,0,14,8,1,3,5,1,1,0,5,9,1,0,5,7,1,1,0,50,50,0,Port Adelaide,14,Essendon,Adelaide Oval,2022-05-29T16:10:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 13,80,0,25,0,89,0,11,2,13,6,1,3,3,3,1,0,6,6,2,0,3,4,0,4,0,69.2,63.6,0,Port Adelaide,11,Richmond,MCG,2022-06-09T19:20:00,13,RAIN,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 14,104,0,24,0,99,0,13,1,14,8,3,1,7,4,2,0,4,8,1,0,1,0,1,0,0,64.3,61.5,0,Port Adelaide,11,Sydney Swans,Adelaide Oval,2022-06-18T13:15:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 15,63,0,30,0,96,0,7,1,8,5,1,2,3,4,0,0,4,4,0,1,3,4,0,1,0,75,85.7,0,Port Adelaide,13,Gold Coast Suns,Adelaide Oval,2022-06-26T15:40:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 16,60,0,33,0,93,0,9,3,12,3,2,0,3,1,2,2,2,9,0,0,5,5,1,3,25,41.7,33.3,8,Port Adelaide,9,Fremantle,Optus Stadium,2022-07-03T15:20:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Todd Marshall,2022,Round 17,60,0,19,0,86,0,8,2,10,6,1,1,5,2,1,0,6,6,0,1,2,2,0,1,0,60,50,0,Port Adelaide,11,GWS Giants,Adelaide Oval,2022-07-09T19:00:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-10-08,198,92,FALSE,FALSE,FALSE,TRUE,16
Tom Atkins,2022,Round 1,74,0,35,0,86,0,9,12,21,4,3,0,4,0,0,0,12,10,2,1,1,2,1,3,0,76.2,66.7,0,Geelong Cats,6,Essendon,MCG,2022-03-19T14:10:00,29,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 2,62,0,31,0,89,0,11,6,17,3,1,0,3,1,0,0,6,11,1,1,2,2,1,3,0,64.7,54.5,0,Geelong Cats,5,Sydney Swans,SCG,2022-03-25T19:50:00,23,RAIN,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 3,56,2,33,6.06,80,0,8,10,18,0,3,0,0,0,0,0,13,5,3,1,6,6,5,2,0,55.6,62.5,0,Geelong Cats,13,Collingwood,MCG,2022-04-02T19:25:00,19,RAIN,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 4,76,0,26,0,91,0,8,7,15,6,5,1,5,0,0,0,4,11,0,0,1,1,3,0,0,73.3,75,0,Geelong Cats,4,Brisbane Lions,GMHBA Stadium,2022-04-08T19:50:00,23,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 5,71,0,29,0,83,0,11,5,16,3,4,0,3,0,0,0,6,9,3,0,3,3,5,1,0,93.8,90.9,0,Geelong Cats,8,Hawthorn,MCG,2022-04-18T15:20:00,19,RAIN,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 6,80,0,30,0,80,0,12,11,23,3,3,0,3,0,0,0,12,10,1,0,2,5,3,2,0,78.3,83.3,0,Geelong Cats,7,North Melbourne,Blundstone Arena,2022-04-24T13:10:00,19,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 7,81,0,24,0,84,0,10,7,17,4,6,1,3,0,0,0,6,11,1,0,3,4,1,2,0,70.6,50,0,Geelong Cats,9,Fremantle,GMHBA Stadium,2022-04-30T13:45:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 8,71,0,20,0,86,0,8,8,16,6,3,0,6,0,1,0,4,12,0,0,0,0,2,1,0,93.8,87.5,0,Geelong Cats,11,GWS Giants,Manuka Oval,2022-05-07T16:35:00,13,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 9,78,0,28,0,84,0,9,9,18,4,5,0,4,0,0,0,6,11,1,0,1,4,1,0,0,72.2,66.7,0,Geelong Cats,12,St Kilda,Marvel Stadium,2022-05-14T16:35:00,20,RAIN,0,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
Tom Atkins,2022,Round 10,87,6,22,27.27,88,1,11,8,19,6,5,0,6,0,0,0,5,14,0,0,1,3,1,1,0,78.9,72.7,0,Geelong Cats,5,Port Adelaide,GMHBA Stadium,2022-05-21T13:45:00,16,MOSTLY_SUNNY,20,MEDIUM_DEFENDER,1995-09-18,180,82,TRUE,TRUE,FALSE,FALSE,16
